attempt_id,success,correct_answer,user_answer,total_time,mouse_move_count,avg_mouse_speed,max_mouse_speed,click_count,avg_click_interval,keypress_count,backspace_count,input_change_count,final_input_length,edit_distance,time_per_character,error_rate
1742924878271,True,5325m,5325m,7406.0,12,0.4567641416737278,1.64,0,0,0,0,5,5,0,1481.2,1.0
1742924888485,True,38n57,38n57,8974.0,11,0.4962032065535475,1.64,0,0,0,0,5,5,0,1794.8,1.0
1742924900283,True,5np4m,5np4m,10228.0,12,0.4534892216458293,1.64,0,0,0,0,5,5,0,2045.6,1.0
1742924913320,True,8d2nd,8d2nd,8512.0,11,0.4975327638907403,1.64,0,0,0,0,5,5,0,1702.4,1.0
1742924924631,True,3eny7,3eny7,9532.0,12,0.4566807280831361,1.64,0,0,0,0,5,5,0,1906.4,1.0
1742924936979,True,ncyx8,ncyx8,8080.0,12,0.4556252078865945,1.64,0,0,0,0,5,5,0,1616.0,1.0
1742924947861,False,men4f,mnen4f,9979.0,12,0.4395125767398807,1.64,0,0,0,0,6,6,1,1663.1666666666667,1.0
1742924960650,True,n265y,n265y,8525.0,12,0.458260182562519,1.64,0,0,0,0,5,5,0,1705.0,1.0
1742924971972,False,gecmf,gecm,9352.0,12,0.4723834512930249,1.673469387755102,0,0,0,0,4,4,1,2338.0,1.0
1742924984131,True,b2g8e,b2g8e,12077.0,11,0.4859028728343948,1.607843137254902,0,0,0,0,5,5,0,2415.4,1.0
1742924999018,True,f5cm2,f5cm2,8667.0,12,0.4600522098367165,1.64,0,0,0,0,5,5,0,1733.4,1.0
1742925010498,False,6dd2y,6ddx,6514.0,12,0.4592015611446857,1.673469387755102,0,0,0,0,4,4,2,1628.5,1.0
1742925019824,True,b28g8,b28g8,7249.0,12,0.4786617618790934,2.216216216216216,0,0,0,0,5,5,0,1449.8,1.0
1742925029901,True,w46ep,w46ep,10332.0,11,0.4865809416770804,1.64,0,0,0,0,5,5,0,2066.4,1.0
1742925043079,True,xyyyw,xyyyw,8179.0,13,0.4226259219819987,1.64,0,0,0,0,5,5,0,1635.8,1.0
1742925054108,True,mpmy5,mpmy5,9275.0,11,0.5116172026867283,1.673469387755102,0,0,0,0,5,5,0,1855.0,1.0
1742925066255,True,8y6b3,8y6b3,9501.0,12,0.4376659489331585,1.64,0,0,0,0,5,5,0,1900.2,1.0
1742925078583,True,mye68,mye68,9561.0,11,0.5001675348420935,1.673469387755102,0,0,0,0,5,5,0,1912.2,1.0
1742925090971,False,pg2yx,pg8x,6704.0,11,0.4963673576394027,1.64,0,0,0,0,4,4,2,1676.0,1.0
1742925100504,True,378e5,378e5,7213.0,10,0.5243034271621093,1.64,0,0,0,0,5,5,0,1442.6,1.0
1742925110564,True,fg38b,fg38b,8099.0,12,0.4593024732628802,1.673469387755102,0,0,0,0,5,5,0,1619.8,1.0
1742925121509,True,dbpcd,dbpcd,7466.0,10,0.5488796166213395,1.64,0,0,0,0,5,5,0,1493.2,1.0
1742925131770,True,7pn5g,7pn5g,9348.0,11,0.5019081443064523,1.673469387755102,0,0,0,0,5,5,0,1869.6,1.0
1742925143960,False,2mpnn,2npnn,6785.0,11,0.5127050339700188,1.64,0,0,0,0,5,5,1,1357.0,1.0
1742925153573,True,wce5n,wce5n,8723.0,13,0.4226277466149576,1.64,0,0,0,0,5,5,0,1744.6,1.0
1742925165123,True,p24gn,p24gn,8255.0,12,0.5069376452144151,2.411764705882353,0,0,0,0,5,5,0,1651.0,1.0
1742925176187,True,nn4wx,nn4wx,9013.0,12,0.4697535529515466,1.64,0,0,0,0,5,5,0,1802.6,1.0
1742925188018,True,dbny3,dbny3,9708.0,11,0.5021584141968387,1.7083333333333333,0,0,0,0,5,5,0,1941.6,1.0
1742925200543,True,xcmbp,xcmbp,7279.0,12,0.4362403104831312,1.607843137254902,0,0,0,0,5,5,0,1455.8,1.0
1742925210617,True,n6nn2,n6nn2,8261.0,11,0.6472255277861761,3.727272727272727,0,0,0,0,5,5,0,1652.2,1.0
1742925221666,True,n4wwn,n4wwn,7441.0,12,0.4549567343227982,1.64,0,0,0,0,5,5,0,1488.2,1.0
1742925231908,True,8nbew,8nbew,8782.0,12,0.4592100817049268,1.673469387755102,0,0,0,0,5,5,0,1756.4,1.0
1742925243501,True,74eyg,74eyg,7685.0,12,0.4585502220456564,1.64,0,0,0,0,5,5,0,1537.0,1.0
1742925254011,False,my84e,ny84e,8822.0,12,0.4577002917002102,1.64,0,0,0,0,5,5,1,1764.4,1.0
1742925265637,True,6xpme,6xpme,6632.0,12,0.4579078156554387,1.64,0,0,0,0,5,5,0,1326.4,1.0
1742925275071,True,d7en3,d7en3,9021.0,12,0.4439855781201107,1.64,0,0,0,0,5,5,0,1804.2,1.0
1742925286913,True,3bx86,3bx86,10160.0,12,0.4653482754996911,1.64,0,0,0,0,5,5,0,2032.0,1.0
1742925299884,True,e6m6p,e6m6p,6891.0,13,0.4244701340692133,1.673469387755102,0,0,0,0,5,5,0,1378.2,1.0
1742925309572,True,p24gn,p24gn,9696.0,12,0.4533010608789485,1.64,0,0,0,0,5,5,0,1939.2,1.0
1742925322064,True,662bw,662bw,8883.0,12,0.4575540787521828,1.64,0,0,0,0,5,5,0,1776.6,1.0
1742925333740,True,6e2dg,6e2dg,9987.0,12,0.4558099679111904,1.64,0,0,0,0,5,5,0,1997.4,1.0
1742925346524,True,n7ff2,n7ff2,7772.0,12,0.4345952300054554,1.64,0,0,0,0,5,5,0,1554.4,1.0
1742925357079,True,72m6f,72m6f,7441.0,12,0.4558972613845247,1.64,0,0,0,0,5,5,0,1488.2,1.0
1742925367338,True,ewcf5,ewcf5,9354.0,12,0.4495979201997079,1.64,0,0,0,0,5,5,0,1870.8,1.0
1742925379506,True,yw7ny,yw7ny,8961.0,12,0.4702309369190083,1.64,0,0,0,0,5,5,0,1792.2,1.0
1742925391255,True,5n732,5n732,7055.0,12,0.4675832792772446,1.64,0,0,0,0,5,5,0,1411.0,1.0
1742925401103,True,4fp5g,4fp5g,8221.0,13,0.4848802617884074,2.827586206896552,0,0,0,0,5,5,0,1644.2,1.0
1742925412130,False,mdxpn,nndxpn,9536.0,13,0.4242609710992943,1.673469387755102,0,0,0,0,6,6,2,1589.3333333333333,1.0
1742925424468,True,fbp2c,fbp2c,7606.0,12,0.4210793811097483,1.64,0,0,0,0,5,5,0,1521.2,1.0
1742925434866,True,244e2,244e2,10323.0,12,0.4584734542567736,1.673469387755102,0,0,0,0,5,5,0,2064.6,1.0
1742925447986,True,6wnyc,6wnyc,8967.0,12,0.4702648096408794,1.64,0,0,0,0,5,5,0,1793.4,1.0
1742925459752,True,5nggg,5nggg,10933.0,12,0.4580145371141605,1.64,0,0,0,0,5,5,0,2186.6,1.0
1742925473481,True,d66cn,d66cn,9404.0,12,0.446873733393658,1.64,0,0,0,0,5,5,0,1880.8,1.0
1742925485689,True,pxdwp,pxdwp,7732.0,12,0.4585791242417549,1.64,0,0,0,0,5,5,0,1546.4,1.0
1742925496215,True,24pew,24pew,9801.0,13,0.4225414370860766,1.64,0,0,0,0,5,5,0,1960.2,1.0
1742925508862,True,33p4e,33p4e,10794.0,13,0.4244833622820069,1.673469387755102,0,0,0,0,5,5,0,2158.8,1.0
1742925522457,True,neecd,neecd,9748.0,13,0.4236425130583621,1.64,0,0,0,0,5,5,0,1949.6,1.0
1742925535008,False,6f2yc,6fxc,8384.0,12,0.4519149629493857,1.64,0,0,0,0,4,4,2,2096.0,1.0
1742925546188,True,xe8xm,xe8xm,6369.0,12,0.4556404990626559,1.64,0,0,0,0,5,5,0,1273.8,1.0
1742925555362,True,82fx2,82fx2,7491.0,12,0.4369585867021013,1.64,0,0,0,0,5,5,0,1498.2,1.0
1742925565663,True,8gecm,8gecm,9110.0,12,0.4373669053318134,1.607843137254902,0,0,0,0,5,5,0,1822.0,1.0
1742925577582,True,5expp,5expp,10350.0,12,0.4463505896125578,1.64,0,0,0,0,5,5,0,2070.0,1.0
1742925590736,True,pe4xn,pe4xn,8921.0,11,0.4975639570911335,1.64,0,0,0,0,5,5,0,1784.2,1.0
1742925602463,False,2x7bm,2x7m,7747.0,12,0.4562164294687457,1.64,0,0,0,0,4,4,1,1936.75,1.0
1742925613025,True,3pe4g,3pe4g,8389.0,12,0.4535149534713876,1.64,0,0,0,0,5,5,0,1677.8,1.0
1742925624204,True,3wnd3,3wnd3,9023.0,12,0.4592977922319032,1.64,0,0,0,0,5,5,0,1804.6,1.0
1742925636039,True,de7f8,de7f8,8992.0,12,0.4376211353208461,1.64,0,0,0,0,5,5,0,1798.4,1.0
1742925647849,True,4b2pw,4b2pw,10470.0,12,0.4576421051258268,1.64,0,0,0,0,5,5,0,2094.0,1.0
1742925661113,True,2356g,2356g,11501.0,11,0.4968423663003843,1.64,0,0,0,0,5,5,0,2300.2,1.0
1742925675460,True,76nxn,76nxn,9884.0,12,0.4599467641596771,1.64,0,0,0,0,5,5,0,1976.8,1.0
1742925688173,True,een23,een23,8514.0,11,0.5121676161086742,1.64,0,0,0,0,5,5,0,1702.8,1.0
1742925699533,False,64m82,6m82,6030.0,12,0.4609879997039316,1.673469387755102,0,0,0,0,4,4,1,1507.5,1.0
1742925708391,True,7w67m,7w67m,10169.0,11,0.5012039748225804,1.64,0,0,0,0,5,5,0,2033.8,1.0
1742925721374,True,md344,md344,9165.0,11,0.4791652890306525,1.64,0,0,0,0,5,5,0,1833.0,1.0
1742925733366,True,7xd5m,7xd5m,10485.0,12,0.4576581877731909,1.64,0,0,0,0,5,5,0,2097.0,1.0
1742925746698,True,ydg8n,ydg8n,9084.0,11,0.4950658105557616,1.607843137254902,0,0,0,0,5,5,0,1816.8,1.0
1742925758644,True,f6ww8,f6ww8,9984.0,11,0.4990534128058828,1.673469387755102,0,0,0,0,5,5,0,1996.8,1.0
1742925771438,True,c4527,c4527,10467.0,12,0.4574056400816806,1.64,0,0,0,0,5,5,0,2093.4,1.0
1742925784719,True,xnfx5,xnfx5,10050.0,12,0.4595359593183531,1.64,0,0,0,0,5,5,0,2010.0,1.0
1742925797582,True,8d2nd,8d2nd,8535.0,12,0.4583174806638482,1.64,0,0,0,0,5,5,0,1707.0,1.0
1742925808959,False,w7e6m,w7e6nn,7499.0,13,0.4243143993591461,1.64,0,0,0,0,6,6,2,1249.8333333333333,1.0
1742925819321,True,edg3p,edg3p,8680.0,10,0.5471819841798908,1.64,0,0,0,0,5,5,0,1736.0,1.0
1742925830815,True,pcm7f,pcm7f,9300.0,12,0.5147371917636335,2.2777777777777777,0,0,0,0,5,5,0,1860.0,1.0
1742925842961,True,p8c24,p8c24,8263.0,12,0.4652113736464658,1.9523809523809523,0,0,0,0,5,5,0,1652.6,1.0
1742925854057,True,8n56m,8n56m,8329.0,12,0.4750519397495765,1.64,0,0,0,0,5,5,0,1665.8,1.0
1742925865218,True,xfgxb,xfgxb,9499.0,11,0.4993213752525028,1.64,0,0,0,0,5,5,0,1899.8,1.0
1742925877543,True,53mn8,53mn8,7922.0,13,0.4242472735860183,1.64,0,0,0,0,5,5,0,1584.4,1.0
1742925888288,True,244e2,244e2,7779.0,13,0.4249322725071087,1.64,0,0,0,0,5,5,0,1555.8,1.0
1742925898915,True,pp546,pp546,7156.0,13,0.4077341594996957,1.673469387755102,0,0,0,0,5,5,0,1431.2,1.0
1742925908998,False,bwmee,bwmnee,9027.0,12,0.4570338543617244,1.64,0,0,0,0,6,6,1,1504.5,1.0
1742925920871,True,2cgyx,2cgyx,10233.0,11,0.4757665589028892,1.64,0,0,0,0,5,5,0,2046.6,1.0
1742925933932,True,7yf62,7yf62,7660.0,13,0.4257396693858392,1.673469387755102,0,0,0,0,5,5,0,1532.0,1.0
1742925944395,True,nnn5p,nnn5p,8956.0,12,0.4557978090984559,1.64,0,0,0,0,5,5,0,1791.2,1.0
1742925956168,True,wd2gb,wd2gb,6699.0,12,0.4031043743610027,1.2615384615384615,0,0,0,0,5,5,0,1339.8,1.0
1742925965685,True,y2xg4,y2xg4,8196.0,12,0.5005853340807683,2.216216216216216,0,0,0,0,5,5,0,1639.2,1.0
1742925976693,True,2356g,2356g,6374.0,13,0.4221836028115505,1.64,0,0,0,0,5,5,0,1274.8,1.0
1742925985904,True,4743p,4743p,8963.0,12,0.4581417434574575,1.64,0,0,0,0,5,5,0,1792.6,1.0
1742925997684,True,ewcf5,ewcf5,9604.0,12,0.4583236288282441,1.64,0,0,0,0,5,5,0,1920.8,1.0
1742926010078,True,5wddw,5wddw,8246.0,11,0.5239518091451212,2.2777777777777777,0,0,0,0,5,5,0,1649.2,1.0
1742926021128,False,mmfm6,mnmnfm6,11397.0,12,0.4561880622310279,1.64,0,0,0,0,7,7,2,1628.142857142857,1.0
1742926035339,True,gxxpf,gxxpf,7327.0,12,0.5026368228386696,2.2777777777777777,0,0,0,0,5,5,0,1465.4,1.0
1742926045474,True,ng2gw,ng2gw,7866.0,12,0.4583236288282441,1.64,0,0,0,0,5,5,0,1573.2,1.0
1742926056143,True,exycn,exycn,6466.0,12,0.4559703895524533,1.64,0,0,0,0,5,5,0,1293.2,1.0
1742926065403,True,gny6b,gny6b,7941.0,99,1.7116259852540618,13.771164453821658,0,0,0,0,5,5,0,1588.2,1.0
1742926332377,True,fxpw3,fxpw3,9788.0,16,0.3819814856279104,1.64,0,0,0,0,5,5,0,1957.6,1.0
1742926345061,False,nfbg8,nbg8,8284.0,12,0.4579924683785597,1.64,0,0,0,0,4,4,1,2071.0,1.0
1742926356240,True,6mege,6mege,8064.0,11,0.4988433282863206,1.64,0,0,0,0,5,5,0,1612.8,1.0
1742926367183,True,nwncn,nwncn,7345.0,11,0.5131555800206975,1.64,0,0,0,0,5,5,0,1469.0,1.0
1742926377398,True,pxdwp,pxdwp,7591.0,11,0.4962886332343805,1.607843137254902,0,0,0,0,5,5,0,1518.2,1.0
1742926387891,True,2g783,2g783,9219.0,12,0.4564425108676538,1.64,0,0,0,0,5,5,0,1843.8,1.0
1742926399964,True,2npg6,2npg6,8232.0,12,0.4332781493748099,1.607843137254902,0,0,0,0,5,5,0,1646.4,1.0
1742926411088,False,8d4wm,8dwm,8053.0,11,0.4965477984354859,1.64,0,0,0,0,4,4,1,2013.25,1.0
1742926422024,True,474ff,474ff,7842.0,12,0.458143811437173,1.64,0,0,0,0,5,5,0,1568.4,1.0
1742926432746,True,3p67n,3p67n,9303.0,12,0.468375622800136,1.64,0,0,0,0,5,5,0,1860.6,1.0
1742926444913,True,5n728,5n728,9546.0,12,0.4679890940390976,1.64,0,0,0,0,5,5,0,1909.2,1.0
1742926457359,True,36nx4,36nx4,8702.0,12,0.4374103966856559,1.64,0,0,0,0,5,5,0,1740.4,1.0
1742926468937,True,fw3b2,fw3b2,8279.0,11,0.4977977755766509,1.64,0,0,0,0,5,5,0,1655.8,1.0
1742926480147,True,7wyp4,7wyp4,10280.0,11,0.4977057408147774,1.64,0,0,0,0,5,5,0,2056.0,1.0
1742926493329,True,3xcgg,3xcgg,9092.0,12,0.4225118842457673,1.607843137254902,0,0,0,0,5,5,0,1818.4,1.0
1742926505296,True,be6np,be6np,8226.0,12,0.4367131828294936,1.607843137254902,0,0,0,0,5,5,0,1645.2,1.0
1742926516404,True,8d2nd,8d2nd,9585.0,12,0.4672114004075895,1.64,0,0,0,0,5,5,0,1917.0,1.0
1742926528876,False,pgmn2,pgmm2,10499.0,12,0.4473018989544939,1.64,0,0,0,0,5,5,1,2099.8,1.0
